RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603129416590	teste script acesso mercado azul	3.0.2
REQUEST	1528		request_38	1603129945133	1603129957734	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1528	END	1603129876842	1603129957735
REQUEST	1544		request_35	1603129957452	1603129957735	OK	 
REQUEST	1544		request_45	1603129957453	1603129957755	OK	 
REQUEST	1684		icon?family=Material+Icons|Material+Icons+Outlined	1603129957428	1603129957755	OK	 
REQUEST	1465		icon?family=Material+Icons|Material+Icons+Outlined	1603129957426	1603129957755	OK	 
REQUEST	1565		request_38	1603129941060	1603129957755	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1606		request_10	1603129928927	1603129957755	OK	 
REQUEST	1720		request_13	1603129945124	1603129957755	OK	 
REQUEST	1544		request_47	1603129957453	1603129957756	OK	 
REQUEST	1527		request_35	1603129945062	1603129957756	OK	 
REQUEST	1556		icon?family=Material+Icons|Material+Icons+Outlined	1603129957423	1603129957761	OK	 
REQUEST	1563		icon?family=Material+Icons|Material+Icons+Outlined	1603129957466	1603129957767	OK	 
REQUEST	1508		icon?family=Material+Icons|Material+Icons+Outlined	1603129957435	1603129957767	OK	 
REQUEST	1544		icon?family=Material+Icons|Material+Icons+Outlined	1603129957453	1603129957768	OK	 
REQUEST	1749		request_22	1603129957449	1603129957779	OK	 
REQUEST	1544		request_34	1603129957452	1603129957780	OK	 
REQUEST	1731		request_22	1603129957452	1603129957785	OK	 
REQUEST	1383		icon?family=Material+Icons|Material+Icons+Outlined	1603129957486	1603129957787	OK	 
REQUEST	1693		request_11	1603129928555	1603129957800	OK	 
REQUEST	1175		icon?family=Material+Icons|Material+Icons+Outlined	1603129957503	1603129957800	OK	 
REQUEST	1490		request_43	1603129957465	1603129957800	OK	 
REQUEST	1476		request_34	1603129922351	1603129957800	OK	 
REQUEST	1563		request_31	1603129957466	1603129957800	OK	 
REQUEST	1682		request_2	1603129946918	1603129957800	OK	 
REQUEST	1490		request_47	1603129957465	1603129957801	OK	 
REQUEST	1601		request_30 Redirect 1	1603129957451	1603129957800	OK	 
REQUEST	1682		request_10	1603129946918	1603129957801	OK	 
USER	AcessoMercadoAzul1	1476	END	1603129861182	1603129957801
REQUEST	1457		request_39	1603129922739	1603129957802	OK	 
USER	AcessoMercadoAzul1	1457	END	1603129855512	1603129957803
REQUEST	1138		icon?family=Material+Icons|Material+Icons+Outlined	1603129957507	1603129957808	OK	 
REQUEST	1482		icon?family=Material+Icons|Material+Icons+Outlined	1603129957469	1603129957808	OK	 
REQUEST	1389		icon?family=Material+Icons|Material+Icons+Outlined	1603129957502	1603129957809	OK	 
REQUEST	1490		icon?family=Material+Icons|Material+Icons+Outlined	1603129957465	1603129957809	OK	 
REQUEST	1682		request_11	1603129946918	1603129957809	OK	 
REQUEST	1563		request_43	1603129957466	1603129957813	OK	 
REQUEST	1431		icon?family=Material+Icons|Material+Icons+Outlined	1603129957506	1603129957814	OK	 
REQUEST	1341		icon?family=Material+Icons|Material+Icons+Outlined	1603129957509	1603129957821	OK	 
REQUEST	1563		request_47	1603129957466	1603129957828	OK	 
REQUEST	1742		request_22	1603129957446	1603129957828	OK	 
REQUEST	1715		request_22	1603129957453	1603129957828	OK	 
REQUEST	1635		request_22	1603129957453	1603129957829	OK	 
REQUEST	1736		request_5	1603129945157	1603129957829	OK	 
REQUEST	1563		request_45	1603129957466	1603129957830	OK	 
REQUEST	1563		request_34	1603129957466	1603129957830	OK	 
USER	AcessoMercadoAzul1	1798	START	1603129957842	1603129957842
REQUEST	1556		request_43	1603129957422	1603129957855	OK	 
REQUEST	1482		request_31	1603129957468	1603129957855	OK	 
REQUEST	1556		request_41	1603129957422	1603129957855	OK	 
REQUEST	1701		request_1	1603129957469	1603129957855	OK	 
REQUEST	1490		request_35	1603129957465	1603129957855	OK	 
REQUEST	1737		request_2	1603129945084	1603129957906	OK	 
REQUEST	1737		request_11	1603129945084	1603129957906	OK	 
REQUEST	1774		request_0	1603129950592	1603129957907	OK	 
REQUEST	1389		request_34	1603129957501	1603129957907	OK	 
REQUEST	1389		request_35	1603129957501	1603129957907	OK	 
REQUEST	1680		request_30 Redirect 1	1603129957501	1603129957926	OK	 
REQUEST	1735		request_22	1603129957502	1603129957940	OK	 
REQUEST	1472		request_30 Redirect 1	1603129957501	1603129957959	OK	 
REQUEST	1357		request_47	1603129938231	1603129957997	OK	 
REQUEST	1724		request_2	1603129945087	1603129957998	OK	 
REQUEST	1720		request_2	1603129945123	1603129958045	OK	 
REQUEST	1643		request_22	1603129957428	1603129958046	OK	 
REQUEST	1601		icon?family=Material+Icons|Material+Icons+Outlined	1603129957802	1603129958099	OK	 
REQUEST	1175		request_34	1603129957503	1603129958112	OK	 
REQUEST	1357		request_35	1603129938230	1603129958175	OK	 
REQUEST	1404		request_39	1603129941284	1603129958175	OK	 
REQUEST	1341		request_34	1603129957508	1603129958175	OK	 
USER	AcessoMercadoAzul1	1799	START	1603129958182	1603129958182
REQUEST	1680		icon?family=Material+Icons|Material+Icons+Outlined	1603129957927	1603129958226	OK	 
REQUEST	1472		icon?family=Material+Icons|Material+Icons+Outlined	1603129957960	1603129958245	OK	 
REQUEST	1138		request_34	1603129957506	1603129958256	OK	 
REQUEST	1419		request_36	1603129945129	1603129958256	OK	 
REQUEST	1148		request_34	1603129877384	1603129958256	OK	 
REQUEST	1431		request_35	1603129957506	1603129958256	OK	 
REQUEST	1431		request_31	1603129957505	1603129958256	OK	 
USER	AcessoMercadoAzul1	1148	END	1603129762852	1603129958256
REQUEST	1647		request_5	1603129945965	1603129958306	OK	 
REQUEST	1638		request_10	1603129928508	1603129958308	OK	 
REQUEST	1395		request_35	1603129945632	1603129958374	OK	 
REQUEST	1392		request_38	1603129949409	1603129958375	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1529		request_38	1603129942860	1603129958375	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1647		request_10	1603129945965	1603129958376	OK	 
USER	AcessoMercadoAzul1	1395	END	1603129836841	1603129958376
REQUEST	1176		request_39	1603129940013	1603129958393	OK	 
REQUEST	1660		request_10	1603129932515	1603129958393	OK	 
REQUEST	1602		request_39	1603129940381	1603129958393	OK	 
REQUEST	1505		request_39	1603129940401	1603129958393	OK	 
REQUEST	1602		request_36	1603129940381	1603129958393	OK	 
REQUEST	1602		request_38	1603129940381	1603129958393	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1602	END	1603129899091	1603129958394
REQUEST	1565		request_36	1603129941060	1603129958414	OK	 
REQUEST	1463		request_36	1603129945118	1603129958414	OK	 
REQUEST	1737		request_10	1603129945084	1603129958414	OK	 
USER	AcessoMercadoAzul1	1463	END	1603129857342	1603129958415
REQUEST	1661		request_13	1603129933049	1603129958422	OK	 
REQUEST	1737		request_13	1603129945084	1603129958429	OK	 
REQUEST	1647		request_2	1603129945965	1603129958429	OK	 
REQUEST	1584		request_30 Redirect 1	1603129957501	1603129958430	OK	 
REQUEST	1600		request_30 Redirect 1	1603129957501	1603129958431	OK	 
REQUEST	1774		request_1	1603129957907	1603129958431	OK	 
REQUEST	1680		request_41	1603129957927	1603129958433	OK	 
REQUEST	1680		request_31	1603129957927	1603129958433	OK	 
REQUEST	1680		request_47	1603129957927	1603129958433	OK	 
REQUEST	1680		request_45	1603129957927	1603129958433	OK	 
REQUEST	1680		request_34	1603129957927	1603129958437	OK	 
REQUEST	1552		request_30 Redirect 1	1603129957501	1603129958437	OK	 
REQUEST	1536		request_30 Redirect 1	1603129957502	1603129958438	OK	 
REQUEST	1680		request_35	1603129957927	1603129958439	OK	 
REQUEST	1648		request_21	1603129957952	1603129958439	OK	 
REQUEST	1472		request_31	1603129957960	1603129958441	OK	 
REQUEST	1472		request_34	1603129957960	1603129958449	OK	 
REQUEST	1383		request_41	1603129957485	1603129958449	OK	 
REQUEST	1490		request_34	1603129957465	1603129958449	OK	 
REQUEST	1754		request_2	1603129953012	1603129958449	OK	 
REQUEST	1753		request_0	1603129944342	1603129958449	OK	 
REQUEST	1734		request_0	1603129938592	1603129958456	OK	 
REQUEST	1697		request_2	1603129933227	1603129958457	OK	 
REQUEST	1564		request_36	1603129939412	1603129958457	OK	 
USER	AcessoMercadoAzul1	1564	END	1603129887592	1603129958457
REQUEST	1724		request_10	1603129945087	1603129958463	OK	 
REQUEST	1689		request_21	1603129958042	1603129958463	OK	 
REQUEST	1487		request_21	1603129958052	1603129958463	OK	 
REQUEST	1525		request_30	1603129958012	1603129958476	OK	 
REQUEST	1431		request_34	1603129957506	1603129958483	OK	 
REQUEST	1746		request_0	1603129942182	1603129958501	OK	 
REQUEST	1532		request_21	1603129958132	1603129958501	OK	 
REQUEST	1645		request_36	1603129945133	1603129958501	OK	 
REQUEST	1527		request_36	1603129943286	1603129958502	OK	 
USER	AcessoMercadoAzul1	1800	START	1603129958512	1603129958512
REQUEST	1739		request_21	1603129958182	1603129958515	OK	 
REQUEST	1471		request_41	1603129942197	1603129958515	OK	 
REQUEST	1697		request_11	1603129933227	1603129958515	OK	 
REQUEST	1357		request_35	1603129958175	1603129958530	OK	 
REQUEST	1752		request_1	1603129957615	1603129958530	OK	 
REQUEST	1577		request_22	1603129957504	1603129958530	OK	 
REQUEST	1724		request_5	1603129945087	1603129958531	OK	 
REQUEST	1471		request_47	1603129942197	1603129958552	OK	 
USER	AcessoMercadoAzul1	1471	END	1603129859842	1603129958553
REQUEST	1615		request_21	1603129958312	1603129958570	OK	 
REQUEST	1588		request_35	1603129957419	1603129958570	OK	 
REQUEST	1647		request_13	1603129945965	1603129958571	OK	 
REQUEST	1755		request_0	1603129944842	1603129958599	OK	 
REQUEST	1701		request_2	1603129957469	1603129958599	OK	 
REQUEST	1176		request_39	1603129958393	1603129958619	OK	 
REQUEST	1761		request_0	1603129946843	1603129958619	OK	 
REQUEST	1513		request_30	1603129958072	1603129958619	OK	 
REQUEST	1488		request_38	1603129944537	1603129958620	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1584		request_31	1603129958430	1603129958620	OK	 
REQUEST	1756		request_0	1603129945182	1603129958636	OK	 
REQUEST	1776		request_0	1603129951183	1603129958636	OK	 
REQUEST	1565		request_35	1603129945069	1603129958739	OK	 
REQUEST	1753		request_1	1603129958450	1603129958762	OK	 
REQUEST	1434		request_30	1603129945762	1603129958762	OK	 
REQUEST	1493		request_36	1603129952428	1603129958782	OK	 
REQUEST	1781		request_0	1603129952843	1603129958783	OK	 
REQUEST	1465		request_45	1603129957426	1603129958808	OK	 
REQUEST	1645		request_39	1603129945133	1603129958834	OK	 
USER	AcessoMercadoAzul1	1801	START	1603129958842	1603129958842
REQUEST	1487		request_22	1603129958463	1603129958846	OK	 
REQUEST	1747		request_2	1603129953125	1603129958914	OK	 
REQUEST	1689		request_22	1603129958463	1603129958914	OK	 
REQUEST	1747		request_10	1603129953125	1603129958914	OK	 
REQUEST	1795		request_0	1603129956842	1603129958972	OK	 
REQUEST	1498		request_38	1603129941703	1603129958972	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1527		request_38	1603129943286	1603129958972	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1498		request_39	1603129941703	1603129959027	OK	 
REQUEST	1620		request_38	1603129943244	1603129959027	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1498	END	1603129867842	1603129959028
USER	AcessoMercadoAzul1	1620	END	1603129904512	1603129959029
REQUEST	1593		request_30	1603129958491	1603129959083	OK	 
REQUEST	1785		request_0	1603129953842	1603129959083	OK	 
REQUEST	1527		request_39	1603129943286	1603129959091	OK	 
USER	AcessoMercadoAzul1	1527	END	1603129876512	1603129959091
USER	AcessoMercadoAzul1	1802	START	1603129959092	1603129959092
REQUEST	1565		request_39	1603129941060	1603129959125	OK	 
USER	AcessoMercadoAzul1	1565	END	1603129887842	1603129959125
REQUEST	1242		request_47	1603129909534	1603129959142	OK	 
REQUEST	1700		request_11	1603129945315	1603129959142	OK	 
USER	AcessoMercadoAzul1	1242	END	1603129791092	1603129959143
REQUEST	1684		request_34	1603129957427	1603129959186	OK	 
REQUEST	1615		request_22	1603129958570	1603129959186	OK	 
REQUEST	1383		request_35	1603129957486	1603129959187	OK	 
REQUEST	1684		request_36	1603129957427	1603129959252	OK	 
REQUEST	1780		request_0	1603129952512	1603129959252	OK	 
USER	AcessoMercadoAzul1	1803	START	1603129959342	1603129959342
REQUEST	1592		request_30 Redirect 1	1603129957475	1603129959373	OK	 
REQUEST	1645		request_38	1603129945133	1603129959382	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1645	END	1603129911842	1603129959383
REQUEST	1741		request_1	1603129957687	1603129959392	OK	 
REQUEST	1544		request_35	1603129957735	1603129959574	OK	 
USER	AcessoMercadoAzul1	1804	START	1603129959592	1603129959592
REQUEST	1647		request_12	1603129945965	1603129959671	OK	 
REQUEST	1592		icon?family=Material+Icons|Material+Icons+Outlined	1603129959375	1603129959696	OK	 
REQUEST	1623		request_5	1603129923799	1603129959771	OK	 
REQUEST	1434		request_30 Redirect 1	1603129958762	1603129959772	OK	 
USER	AcessoMercadoAzul1	1805	START	1603129959843	1603129959843
REQUEST	1375		request_35	1603129957483	1603129959932	OK	 
REQUEST	1613		request_35	1603129957490	1603129959963	OK	 
REQUEST	1567		request_30 Redirect 1	1603129957687	1603129959976	OK	 
REQUEST	1647		request_11	1603129945965	1603129960043	OK	 
REQUEST	1383		request_31	1603129957485	1603129960122	OK	 
REQUEST	1646		request_2	1603129952413	1603129960151	OK	 
USER	AcessoMercadoAzul1	1806	START	1603129960182	1603129960182
REQUEST	1774		request_12	1603129957907	1603129960194	OK	 
REQUEST	1383		request_39	1603129957486	1603129960194	OK	 
REQUEST	1567		icon?family=Material+Icons|Material+Icons+Outlined	1603129959978	1603129960267	OK	 
REQUEST	1567		request_31	1603129959977	1603129960267	OK	 
REQUEST	1567		request_41	1603129959977	1603129960267	OK	 
REQUEST	1567		request_43	1603129959977	1603129960295	OK	 
REQUEST	1567		request_45	1603129959978	1603129960295	OK	 
REQUEST	1567		request_35	1603129959977	1603129960316	OK	 
REQUEST	1720		request_5	1603129945123	1603129960316	OK	 
REQUEST	1567		request_47	1603129959978	1603129960338	OK	 
REQUEST	1567		request_34	1603129959977	1603129960338	OK	 
USER	AcessoMercadoAzul1	1807	START	1603129960512	1603129960512
REQUEST	1384		request_36	1603129922345	1603129960659	OK	 
REQUEST	1757		request_2	1603129957688	1603129960659	OK	 
REQUEST	1741		request_2	1603129957687	1603129960660	OK	 
USER	AcessoMercadoAzul1	1384	END	1603129833592	1603129960661
REQUEST	1656		request_10	1603129923654	1603129960661	OK	 
REQUEST	1647		request_21	1603129960122	1603129960716	OK	 
REQUEST	1679		request_30 Redirect 1	1603129957733	1603129960810	OK	 
REQUEST	1383		request_39	1603129960195	1603129960835	OK	 
USER	AcessoMercadoAzul1	1808	START	1603129960842	1603129960842
REQUEST	1431		request_35	1603129958256	1603129960855	OK	 
REQUEST	1421		request_39	1603129957470	1603129960855	OK	 
REQUEST	1176		request_35	1603129945062	1603129960877	OK	 
USER	AcessoMercadoAzul1	1176	END	1603129771182	1603129960878
REQUEST	1736		request_2	1603129945157	1603129960878	OK	 
REQUEST	1646		request_5	1603129952414	1603129961003	OK	 
REQUEST	1567		request_35	1603129960316	1603129961003	OK	 
REQUEST	1646		request_11	1603129957412	1603129961003	OK	 
REQUEST	1774		request_11	1603129957907	1603129961022	OK	 
REQUEST	1624		request_21	1603129960372	1603129961061	OK	 
REQUEST	1711		request_21	1603129960422	1603129961085	OK	 
REQUEST	1592		request_41	1603129959374	1603129961085	OK	 
REQUEST	1501		request_21	1603129960403	1603129961091	OK	 
REQUEST	1679		icon?family=Material+Icons|Material+Icons+Outlined	1603129960812	1603129961106	OK	 
USER	AcessoMercadoAzul1	1809	START	1603129961182	1603129961182
REQUEST	1736		request_10	1603129945157	1603129961189	OK	 
REQUEST	1678		request_30	1603129960552	1603129961208	OK	 
REQUEST	1455		request_21	1603129960632	1603129961402	OK	 
REQUEST	1736		request_12	1603129945157	1603129961402	OK	 
REQUEST	1470		request_36	1603129944983	1603129961407	OK	 
USER	AcessoMercadoAzul1	1470	END	1603129859512	1603129961408
REQUEST	1663		request_22	1603129957483	1603129961457	OK	 
REQUEST	1647		request_22	1603129960716	1603129961468	OK	 
USER	AcessoMercadoAzul1	1810	START	1603129961512	1603129961512
REQUEST	1774		request_13	1603129957907	1603129961515	OK	 
REQUEST	1768		request_0	1603129948842	1603129961515	OK	 
REQUEST	1679		request_31	1603129960811	1603129961515	OK	 
REQUEST	1679		request_41	1603129960812	1603129961515	OK	 
REQUEST	1175		request_31	1603129957503	1603129961515	OK	 
REQUEST	1679		request_43	1603129960812	1603129961515	OK	 
REQUEST	1679		request_34	1603129960812	1603129961529	OK	 
REQUEST	1679		request_45	1603129960812	1603129961529	OK	 
REQUEST	1679		request_35	1603129960812	1603129961530	OK	 
REQUEST	1679		request_47	1603129960812	1603129961530	OK	 
REQUEST	1533		request_30 Redirect 1	1603129957533	1603129961535	OK	 
REQUEST	1646		request_10	1603129952414	1603129961575	OK	 
REQUEST	1383		request_45	1603129957486	1603129961603	OK	 
REQUEST	1613		request_36	1603129945632	1603129961604	OK	 
REQUEST	1655		request_11	1603129932129	1603129961604	OK	 
REQUEST	1341		request_31	1603129957508	1603129961626	OK	 
REQUEST	1389		request_47	1603129957502	1603129961626	OK	 
REQUEST	1711		request_22	1603129961086	1603129961627	OK	 
REQUEST	1613		request_39	1603129945632	1603129961633	OK	 
REQUEST	1678		request_30 Redirect 1	1603129961208	1603129961649	OK	 
REQUEST	1501		request_22	1603129961091	1603129961649	OK	 
REQUEST	1431		request_39	1603129957506	1603129961649	OK	 
REQUEST	1790		request_0	1603129955512	1603129961667	OK	 
REQUEST	1679		request_35	1603129961530	1603129961667	OK	 
REQUEST	1533		request_31	1603129961536	1603129961668	OK	 
REQUEST	1599		request_30	1603129961142	1603129961668	OK	 
REQUEST	1567		request_36	1603129959978	1603129961678	OK	 
REQUEST	1757		request_11	1603129957688	1603129961686	OK	 
REQUEST	1741		request_5	1603129957687	1603129961687	OK	 
REQUEST	1757		request_5	1603129957688	1603129961698	OK	 
REQUEST	1567		request_39	1603129959978	1603129961704	OK	 
REQUEST	1757		request_10	1603129957688	1603129961715	OK	 
REQUEST	1567		request_38	1603129959978	1603129961715	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1741		request_10	1603129957687	1603129961716	OK	 
USER	AcessoMercadoAzul1	1567	END	1603129888512	1603129961716
REQUEST	1759		request_11	1603129957480	1603129961723	OK	 
REQUEST	1175		request_45	1603129957503	1603129961732	OK	 
REQUEST	1743		request_10	1603129952374	1603129961732	OK	 
REQUEST	1341		request_36	1603129957508	1603129961732	OK	 
REQUEST	1175		request_47	1603129957503	1603129961732	OK	 
REQUEST	1759		request_10	1603129957480	1603129961732	OK	 
REQUEST	1341		request_43	1603129957508	1603129961732	OK	 
REQUEST	1341		request_47	1603129957509	1603129961764	OK	 
REQUEST	1759		request_13	1603129957481	1603129961764	OK	 
REQUEST	1431		request_43	1603129957506	1603129961764	OK	 
REQUEST	1757		request_1	1603129957688	1603129961764	OK	 
REQUEST	1533		icon?family=Material+Icons|Material+Icons+Outlined	1603129961537	1603129961820	OK	 
USER	AcessoMercadoAzul1	1811	START	1603129961842	1603129961842
REQUEST	1431		request_41	1603129957506	1603129961847	OK	 
REQUEST	1431		request_45	1603129957506	1603129961847	OK	 
REQUEST	1341		request_45	1603129957508	1603129961847	OK	 
REQUEST	1695		request_0	1603129926843	1603129961847	OK	 
REQUEST	1431		request_47	1603129957506	1603129961847	OK	 
REQUEST	1581		request_30 Redirect 1	1603129957533	1603129961848	OK	 
REQUEST	1431		request_38	1603129957506	1603129961861	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1431		request_36	1603129957506	1603129961862	OK	 
USER	AcessoMercadoAzul1	1431	END	1603129847842	1603129961862
REQUEST	1757		request_12	1603129957688	1603129961924	OK	 
REQUEST	1757		request_13	1603129957688	1603129961945	OK	 
REQUEST	1341		request_38	1603129957508	1603129961971	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1661		request_12	1603129933048	1603129961972	OK	 
REQUEST	1725		request_10	1603129952377	1603129961992	OK	 
REQUEST	1773		request_0	1603129950342	1603129961993	OK	 
REQUEST	1767		request_0	1603129948512	1603129962074	OK	 
USER	AcessoMercadoAzul1	1812	START	1603129962092	1603129962092
USER	AcessoMercadoAzul1	1813	START	1603129962342	1603129962342
USER	AcessoMercadoAzul1	1814	START	1603129962591	1603129962591
USER	AcessoMercadoAzul1	1815	START	1603129962842	1603129962842
USER	AcessoMercadoAzul1	1816	START	1603129963183	1603129963183
REQUEST	1789		request_0	1603129955183	1603129963494	OK	 
REQUEST	1695		request_1	1603129961847	1603129963494	OK	 
REQUEST	1767		request_1	1603129962074	1603129963494	OK	 
REQUEST	1790		request_1	1603129961668	1603129963494	OK	 
REQUEST	1734		request_1	1603129958457	1603129963494	OK	 
REQUEST	1434		request_35	1603129959773	1603129963494	OK	 
REQUEST	1768		request_1	1603129961515	1603129963494	OK	 
REQUEST	1654		request_11	1603129924029	1603129963494	OK	 
REQUEST	1639		request_10	1603129917256	1603129963494	OK	 
REQUEST	1654		request_2	1603129924029	1603129963494	OK	 
REQUEST	1574		request_36	1603129946007	1603129963495	OK	 
REQUEST	1750		request_0	1603129943512	1603129963495	OK	 
REQUEST	1773		request_1	1603129961993	1603129963495	OK	 
REQUEST	1581		request_31	1603129961848	1603129963495	OK	 
REQUEST	1759		request_12	1603129957481	1603129963496	OK	 
REQUEST	1581		request_41	1603129961849	1603129963496	OK	 
REQUEST	1508		request_39	1603129957434	1603129963496	OK	 
REQUEST	1599		request_30 Redirect 1	1603129961668	1603129963496	OK	 
REQUEST	1774		request_2	1603129957907	1603129963496	OK	 
REQUEST	1684		request_39	1603129957427	1603129963497	OK	 
REQUEST	1684		request_38	1603129957427	1603129963497	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1646		request_13	1603129957412	1603129963497	OK	 
REQUEST	1678		request_31	1603129961650	1603129963498	OK	 
REQUEST	1780		request_1	1603129959252	1603129963498	OK	 
REQUEST	1556		request_38	1603129957423	1603129963498	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1678		request_41	1603129961650	1603129963501	OK	 
REQUEST	1622		request_2	1603129928513	1603129963501	OK	 
REQUEST	1678		request_47	1603129961651	1603129963501	OK	 
REQUEST	1678		request_45	1603129961651	1603129963501	OK	 
REQUEST	1678		request_34	1603129961650	1603129963502	OK	 
REQUEST	1678		request_43	1603129961650	1603129963502	OK	 
REQUEST	1774		request_10	1603129957907	1603129963502	OK	 
REQUEST	1678		request_35	1603129961650	1603129963503	OK	 
REQUEST	1590		request_22	1603129957511	1603129963503	OK	 
REQUEST	1718		request_22	1603129957541	1603129963504	OK	 
REQUEST	1662		request_12	1603129924747	1603129963504	OK	 
REQUEST	1465		request_47	1603129957426	1603129963508	OK	 
REQUEST	1769		request_0	1603129949182	1603129963508	OK	 
REQUEST	1785		request_1	1603129959083	1603129963510	OK	 
REQUEST	1465		request_43	1603129948936	1603129963510	OK	 
REQUEST	1465		request_38	1603129957426	1603129963510	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1513		request_30 Redirect 1	1603129958619	1603129963511	OK	 
REQUEST	1455		request_22	1603129961402	1603129963511	OK	 
USER	AcessoMercadoAzul1	1817	START	1603129963512	1603129963512
REQUEST	1807		request_0	1603129960512	1603129963512	OK	 
REQUEST	1795		request_1	1603129958972	1603129963517	OK	 
REQUEST	1776		request_1	1603129958636	1603129963517	OK	 
REQUEST	1781		request_1	1603129958783	1603129963517	OK	 
REQUEST	1584		request_41	1603129958430	1603129963517	OK	 
REQUEST	1552		request_31	1603129958437	1603129963517	OK	 
REQUEST	1552		request_43	1603129958437	1603129963517	OK	 
REQUEST	1747		request_13	1603129957412	1603129963517	OK	 
REQUEST	1694		request_30 Redirect 1	1603129957472	1603129963517	OK	 
REQUEST	1445		request_30 Redirect 1	1603129957486	1603129963517	OK	 
REQUEST	1526		request_35	1603129945080	1603129963518	OK	 
REQUEST	1747		request_12	1603129957412	1603129963518	OK	 
REQUEST	1552		request_41	1603129958437	1603129963519	OK	 
REQUEST	1558		request_30 Redirect 1	1603129957541	1603129963519	OK	 
REQUEST	1581		request_47	1603129961849	1603129963520	OK	 
REQUEST	1581		request_45	1603129961849	1603129963520	OK	 
REQUEST	1525		request_30 Redirect 1	1603129958476	1603129963521	OK	 
REQUEST	1746		request_1	1603129958501	1603129963522	OK	 
REQUEST	1755		request_1	1603129958599	1603129963523	OK	 
REQUEST	1510		request_22	1603129957541	1603129963523	OK	 
REQUEST	1547		request_39	1603129941010	1603129963523	OK	 
USER	AcessoMercadoAzul1	1547	END	1603129882512	1603129963524
REQUEST	1435		request_38	1603129932588	1603129963524	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1581		request_34	1603129961849	1603129963520	OK	 
REQUEST	1581		request_35	1603129961849	1603129963525	OK	 
USER	AcessoMercadoAzul1	1435	END	1603129848842	1603129963525
REQUEST	1741		request_12	1603129957687	1603129963526	OK	 
REQUEST	1581		request_43	1603129961849	1603129963526	OK	 
REQUEST	1756		request_1	1603129958636	1603129963528	OK	 
REQUEST	1532		request_22	1603129958501	1603129963529	OK	 
REQUEST	1308		request_38	1603129909473	1603129963529	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1475		request_38	1603129937942	1603129963529	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1308	END	1603129810842	1603129963530
REQUEST	1404		request_38	1603129941284	1603129963530	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
USER	AcessoMercadoAzul1	1475	END	1603129860842	1603129963530
USER	AcessoMercadoAzul1	1404	END	1603129839592	1603129963530
REQUEST	1747		request_5	1603129953125	1603129963530	OK	 
REQUEST	1763		request_1	1603129957492	1603129963531	OK	 
REQUEST	1779		request_1	1603129957492	1603129963531	OK	 
REQUEST	1772		request_0	1603129950092	1603129963531	OK	 
REQUEST	1761		request_1	1603129958620	1603129963531	OK	 
REQUEST	1533		request_47	1603129961537	1603129963533	OK	 
REQUEST	1805		request_0	1603129959843	1603129963533	OK	 
REQUEST	1533		request_43	1603129961536	1603129963533	OK	 
REQUEST	1533		request_45	1603129961537	1603129963534	OK	 
REQUEST	1630		request_10	1603129928465	1603129963536	OK	 
REQUEST	1646		request_12	1603129957412	1603129963537	OK	 
REQUEST	1539		request_30 Redirect 1	1603129957493	1603129963537	OK	 
REQUEST	1516		request_30	1603129957722	1603129963537	OK	 
REQUEST	1774		request_5	1603129957907	1603129963537	OK	 
REQUEST	1436		request_22	1603129893120	1603129963537	OK	 
REQUEST	1708		request_2	1603129933178	1603129963537	OK	 
REQUEST	1283		request_39	1603129946772	1603129963538	OK	 
REQUEST	1693		request_5	1603129928555	1603129963539	OK	 
REQUEST	1493		request_38	1603129957412	1603129963529	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1460		request_39	1603129930971	1603129963540	OK	 
REQUEST	1598		request_21	1603129959232	1603129963540	OK	 
